"bulan","titik_lokasi","kecamatan","wilayah","panjang","satuan_panjang.luas","tanggal","volume_sampah_perhari.m3."
1,"PHB Susilo","Grogol Petamburan","Jakarta Barat",200,"m",23,12
1,"PHB Semeru","Grogol Petamburan","Jakarta Barat",230,"m",23,12
1,"Pompa Kyai Tapa - PHB Trisakti (Jln. Kyai Tapa - S. Parman)","Grogol Petamburan","Jakarta Barat",1000,"m",23,12
1,"PHB Rs. Sumber Waras (Jln. Kyai Tapa - S. Parman)","Grogol Petamburan","Jakarta Barat",500,"m",23,12
1,"Kali Sodetan Sekretaris. (Jembatan Medika)","Grogol Petamburan","Jakarta Barat",300,"m",23,1
1,"Kali Sodetan Sekretaris. (Pos Pol Citra Land)","Grogol Petamburan","Jakarta Barat",500,"m",23,1
1,"PHB Mandiri (JLn. Kyai Tapa)","Grogol Petamburan","Jakarta Barat",500,"m",23,12
1,"PHB Tanjung Duren Raya","Grogol Petamburan","Jakarta Barat",700,"m",23,12
1,"PHB Sodetan Sekretaris (Mall Citraland - Hotel Grogol IN)","Grogol Petamburan","Jakarta Barat",500,"m",23,12
1,"PHB Daan Mogot (Jln. Daan Mogot 1 - Jembatan Medika)","Grogol Petamburan","Jakarta Barat",500,"m",23,12
1,"PHB Empang Bahagia (Pompa Air Susilo)","Grogol Petamburan","Jakarta Barat",500,"m",23,12
1,"PHB Komplek Penerangan","Grogol Petamburan","Jakarta Barat",800,"m",23,12
1,"Saringan Waduk Tomang","Grogol Petamburan","Jakarta Barat",400,"m",23,1
1,"PHB Tanjung Duren Utara 12 (Belakang Waduk Tomang)","Grogol Petamburan","Jakarta Barat",500,"m",23,12
1,"PHB Tawakal","Grogol Petamburan","Jakarta Barat",239,"m",23,12
1,"Sekatan Depan Hotel Fashion (Kali Grogol - Taman Anggrek)","Grogol Petamburan","Jakarta Barat",1000,"m",23,2
1,"Kali Grogol. Jembatan Taman Anggrek","Grogol Petamburan","Jakarta Barat",500,"m",23,2
1,"Kali Grogol. Kampus Universitas Kristen Krida Wacana - Kampus Universitas Tarmunegara (Jln. S. Parman)","Grogol Petamburan","Jakarta Barat",1000,"m",23,2
1,"PHB Kampus Universitas Tarmunegara - Mall Citra Land ( Jln. S. Parman)","Grogol Petamburan","Jakarta Barat",450,"m",23,12
1,"Kali Grogol. Kampus UNTAR - Mall Citra Land (Jln. S. Parman)","Grogol Petamburan","Jakarta Barat",1000,"m",23,2
1,"Kali Grogol. Pintu Air Citraland - UNTAR ( Jln . S. Parman)","Grogol Petamburan","Jakarta Barat",500,"m",23,2
1,"PHB Duren Utara - Tanjung Duren 3","Grogol Petamburan","Jakarta Barat",300,"m",23,12
1,"PHB Tanjung Duren - Kampus Universitas Tarumanegara (Jln. S. Parman)","Grogol Petamburan","Jakarta Barat",300,"m",23,12
1,"Kali BKB. Jembatan Roxy - Rel KA (Jln. Grogol Banjir Kanal)","Grogol Petamburan","Jakarta Barat",1000,"m",23,1
1,"Kali Banjir Kanal Barat Grogol - Jembatan Gantung (Jln. Grogol Banjir Kanal)","Grogol Petamburan","Jakarta Barat",500,"m",23,1
1,"Kali BKB. Jembatan Rel Ka - Season City (Jln. Semeru Tanggul)","Grogol Petamburan","Jakarta Barat",500,"m",23,1
1,"Kali BKB. Jembatan Roxy - Pos Rw (Jln. Tomang Banjir Kanal )","Grogol Petamburan","Jakarta Barat",500,"m",23,1
1,"Kali BKB. Pos Rw - Jembatan Tomang (Jln. Tomang Banjir Kanal Barat)","Grogol Petamburan","Jakarta Barat",500,"m",23,1
1,"PHB Rawa Kepa Ujung - Rawa Kepa Raya (Jln. Rawa Kepa Tomang)","Grogol Petamburan","Jakarta Barat",500,"m",23,12
1,"PHB Belakang Square - Waduk Rawa Kepa (Jln. Tomang Banjir Kanal Barat)","Grogol Petamburan","Jakarta Barat",500,"m",23,12
1,"Pompa Fly Over Tomang (Kali Banjir Kanal Barat Jln. Tomang)","Grogol Petamburan","Jakarta Barat",500,"m",23,1
1,"PHB Rawa Bahagia","Grogol Petamburan","Jakarta Barat",310,"m",23,12
1,"PHB Mandala Utama","Grogol Petamburan","Jakarta Barat",283,"m",23,12
1,"Kali Sekretaris Jembatan Tomang Barat - Jembatan Mangga Raya (Jln. Tanjung Duren Selatan)","Grogol Petamburan","Jakarta Barat",1000,"m",23,1
1,"Kali Sekretaris Jembatan Mangga Raya - Jembatan Pos PDI (Jln. Tanjung Duren Selatan)","Grogol Petamburan","Jakarta Barat",1000,"m",23,1
1,"Kali Sekretaris Jembatan Pos PDI - Saringan Pos Pol (Jln. Tanjung Duren Utara)","Grogol Petamburan","Jakarta Barat",300,"m",23,1
1,"Kali Sekretaris Pinggir Tol Arjuna Jembatan Patra (Jln. Arjuna Selatan)","Grogol Petamburan","Jakarta Barat",500,"m",23,1
1,"Kali Sekretaris Jembatan Patra - Jembatan Tomang Barat (Jln. Tanjung Duren Selatan)","Grogol Petamburan","Jakarta Barat",500,"m",23,1
1,"PHB Gendong (Jln Arjuna - Pos Pol Tanjung Duren Selatan)","Grogol Petamburan","Jakarta Barat",500,"m",23,12
1,"PHB Gendong (Pos Pol Tanjung Duren Selatan - Jembatan Tomang Barat)","Grogol Petamburan","Jakarta Barat",500,"m",23,12
1,"PHB Gendong (Jembatan Tomang Barat - Jembatan Mangga Raya)","Grogol Petamburan","Jakarta Barat",500,"m",23,12
1,"Kali Anak Ciliwung Kota (Jln. Pangeran Jayakarta Raya - Jembatan Pinangsia)","Tamansari","Jakarta Barat",500,"m",23,4
1,"Kali Anak Ciliwung Kota (Jembatan Pinangsia - Jembatan Bonciang)","Tamansari","Jakarta Barat",500,"m",23,12
1,"PHB JL. Kemukus","Tamansari","Jakarta Barat",150,"m",23,12
1,"PHB Jayakarta Gereja Sion","Tamansari","Jakarta Barat",400,"m",23,12
1,"Kali Anak Ciliwung kota Jembatan Pecah Kulit - Mangga Besar 5","Tamansari","Jakarta Barat",250,"m",23,2
1,"Kali Anak Ciliwung kota Jembatan Mangga Besar 5 - Pos Koramil Jl Pangeran Jayakarta","Tamansari","Jakarta Barat",300,"m",23,12
1,"Kali Anak Ciliwung kota Jembatan Pecah Kulit - Perbatasan Pusat","Tamansari","Jakarta Barat",250,"m",23,12
1,"PHB Jln. Buni","Tamansari","Jakarta Barat",297,"m",23,12
1,"PHB Mangga Dua","Tamansari","Jakarta Barat",925,"m",23,12
1,"PHB Pondok Tuak","Tamansari","Jakarta Barat",300,"m",23,12
1,"PHB Pecah Kulit","Tamansari","Jakarta Barat",600,"m",23,12
1,"Kali Beton Tangki (Mangga Besar Raya - Sekolah Kalam Kudus)","Tamansari","Jakarta Barat",800,"m",23,1
1,"Kali Beton Tangki (Mangga Besar 4p - Mangga Besar Raya)","Tamansari","Jakarta Barat",700,"m",23,2
1,"Kali Beton Tangki (Jln. Sryo Pranoto - Jln. Mangga Besar 4p)","Tamansari","Jakarta Barat",700,"m",23,12
1,"PHB Maphar Kebon Jeruk XVII","Tamansari","Jakarta Barat",186,"m",23,12
1,"PHB Maphar Kebon Jeruk XVI","Tamansari","Jakarta Barat",266,"m",23,12
1,"PHB Maphar Kebon Jeruk IX","Tamansari","Jakarta Barat",163,"m",23,12
1,"PHB Badillah","Tamansari","Jakarta Barat",311,"m",23,12
1,"PHB Mangga Besar 6S","Tamansari","Jakarta Barat",395,"m",23,12
1,"PHB Maphar Kebon Jeruk XV","Tamansari","Jakarta Barat",271,"m",23,12
1,"PHB Mangga Besar 4E","Tamansari","Jakarta Barat",246,"m",23,12
1,"PHB Taman Sari Asem Reges - Masjid Assalam","Tamansari","Jakarta Barat",585,"m",23,12
1,"PHB Taman Sari Masjid Assalam - POSPOL","Tamansari","Jakarta Barat",585,"m",23,12
1,"PHB Taman Sari POSPOL - RPTRA Madu","Tamansari","Jakarta Barat",365,"m",23,12
1,"PHB Taman Sari RPTRA Madu - Jl. Pangeran Jayakarta","Tamansari","Jakarta Barat",400,"m",23,12
1,"Kali Anak Ciliwung Kota (Perbatasan Pusat Hayam Wuruk - Poskota)","Tamansari","Jakarta Barat",500,"m",23,12
1,"PHB Kerajinan Dalam","Tamansari","Jakarta Barat",800,"m",23,12
1,"Kali Anak Ciliwung Kota (Jln. Hayam Wuruk Poskota - Halte Olimo)","Tamansari","Jakarta Barat",500,"m",23,12
1,"Kali Anak Ciliwung Kota (Olimo-Depan Mall LTC)","Tamansari","Jakarta Barat",290,"m",23,12
1,"Kali Anak Ciliwung Kota (Pintu Air Tangki - Belakang LTC)","Tamansari","Jakarta Barat",500,"m",23,12
1,"Kali Anak Ciliwung Kota (Jembatan Masuk Glodok - Jembatan Pinangsia)","Tamansari","Jakarta Barat",290,"m",23,12
1,"Kali Anak Ciliwung Kota (Belakang LTC - Jembatan Masuk Glodok)","Tamansari","Jakarta Barat",380,"m",23,12
1,"Kali Cideng Pos PDI Perbatasan Pusat - Cagak Dipo","Tamansari","Jakarta Barat",390,"m",23,12
1,"Kali Cideng kampung Jawa - Gg. Kancil","Tamansari","Jakarta Barat",380,"m",23,2
1,"Kali Cideng Cagak Dipo Tanah Sereal - Kampung jawa","Tamansari","Jakarta Barat",250,"m",23,12
1,"Kali Krukut POSPOL - Jln. Talib Kemurnian","Tamansari","Jakarta Barat",150,"m",23,12
1,"Kali Krukut Jln. Talib Kemurnian - Dipo Cagak","Tamansari","Jakarta Barat",300,"m",23,12
1,"PHB Ketapang Utara","Tamansari","Jakarta Barat",425,"m",23,12
1,"PHB Kerajinan","Tamansari","Jakarta Barat",600,"m",23,12
1,"PHB Kampung Jawa","Tamansari","Jakarta Barat",200,"m",23,12
1,"PHB Kejayaan","Tamansari","Jakarta Barat",250,"m",23,12
1,"Kali Cideng Jln. Tanah Sereal (Gg. Kancil - jembatan Pekapuran)","Tamansari","Jakarta Barat",360,"m",23,12
1,"Kali Cideng Jln. Tanah Sereal jembatan Pekapuran - Gg. Betet","Tamansari","Jakarta Barat",360,"m",23,12
1,"Kali Cideng Jln. Tanah Sereal - GG. Betet - Kali Opak","Tamansari","Jakarta Barat",380,"m",23,3
1,"PHB Keagungan","Tamansari","Jakarta Barat",250,"m",23,12
1,"PHB Pecebokan","Tamansari","Jakarta Barat",150,"m",23,12
1,"PHB Timbul","Tamansari","Jakarta Barat",650,"m",23,12
1,"PHB Keamanan Selatan","Tamansari","Jakarta Barat",600,"m",23,12
1,"Kali Besar ( Pancoran - Asemka)","Tamansari","Jakarta Barat",500,"m",23,12
1,"Kali Besar Jln. Kali Besar timur - jembatan Kota Intan","Tamansari","Jakarta Barat",500,"m",23,12
1,"Kali Besar ( Asemka - Jln. Kali Besar timur )","Tamansari","Jakarta Barat",500,"m",23,12
1,"PHB Nelayan","Tamansari","Jakarta Barat",200,"m",23,12
1,"PHB Keadilan","Tamansari","Jakarta Barat",200,"m",23,12
1,"PHB Ciguni","Tamansari","Jakarta Barat",150,"m",23,12
1,"PHB Kemurnian","Tamansari","Jakarta Barat",200,"m",23,12
1,"PHB Pancoran","Tamansari","Jakarta Barat",250,"m",23,12
1,"Kali Mookervart Jembatan PS HIPLI Depan Terminal - Jembatan Pabrik ASBES","Kalideres","Jakarta Barat",435,"m",23,9
1,"PHB Gombol Paya Bulak Panas","Kalideres","Jakarta Barat",450,"m",23,2
1,"Kali Bulak Sereh ( Jembatan Merpati - H.Ruslan)","Kalideres","Jakarta Barat",1380,"m",23,1
1,"Kali Bulak Sereh (H.Ruslan - SDN 07 Pegadungan)","Kalideres","Jakarta Barat",380,"m",23,12
1,"Kali Bulak Sereh (SDN 07 Pegadungan - Jembatan Ps.Rawa Lele)","Kalideres","Jakarta Barat",500,"m",23,12
1,"PHB RW 015 Semanan","Kalideres","Jakarta Barat",500,"m",23,12
1,"PHB Kosambi Lap.Bola","Kalideres","Jakarta Barat",400,"m",23,12
1,"PHB kosambi Semanan","Kalideres","Jakarta Barat",1190,"m",23,1
1,"PHB KOPTTI Semanan","Kalideres","Jakarta Barat",627,"m",23,1
1,"PHB Semanan Pos DPC PDI","Kalideres","Jakarta Barat",250,"m",23,2
1,"Kali Mookervart Jembatan Cengkareng Drain Jln. Kembangan Baru","Cengkareng","Jakarta Barat",823,"m",23,1
1,"Kali Mookervart Jembatan Biskuit Jln H. Djairi","Cengkareng","Jakarta Barat",1000,"m",23,2
1,"Kali Mookervaart Jembatan Baru Jln Rawa Buaya","Cengkareng","Jakarta Barat",804,"m",23,1
1,"Kali Mookervart Jembatan Lampu Merah Jln. Daan Mogot","Cengkareng","Jakarta Barat",200,"m",23,1
1,"Kali Mookervaart Jembatan Pelangi Jln Daan Mogot","Cengkareng","Jakarta Barat",796,"m",23,3
1,"Kali Mookervart Jembatan Basf Jln. Daan Mogot","Cengkareng","Jakarta Barat",230,"m",23,6
1,"Kali Moovkervart Pabrik Es Jln. Daan Mogot","Cengkareng","Jakarta Barat",280,"m",23,3
1,"Kali Mookervaart ABC (Mookevart Pesing - Pintu Air ABC) Jln Jembatan Gantung","Cengkareng","Jakarta Barat",1074,"m",23,1
1,"Anak Kali Angke Kedaung Rw 008","Cengkareng","Jakarta Barat",250,"m",23,1
1,"Kali Angke (Jln. Sugriwa - Jln. Delima 9)","Cengkareng","Jakarta Barat",1685,"m",23,1
1,"PHB Rawa Buaya Jln. Cempaka Raya","Cengkareng","Jakarta Barat",649,"m",23,1
1,"Kali Apuran Atas Pakuwon Jln. Taman Cengkareng Indah","Cengkareng","Jakarta Barat",500,"m",23,1
1,"Kali Apuran Atas Jembatan AGM Rw 016 Alfalah","Cengkareng","Jakarta Barat",956,"m",23,1
1,"PHB Gotong Royong","Cengkareng","Jakarta Barat",1300,"m",23,1
1,"Kali Apuran Atas Pintu Seng (Jln. Pedongkelan Belakang)","Cengkareng","Jakarta Barat",700,"m",23,1
1,"Kali Apuran Atas Jembatan Rintintin (Jln. Bangun Nusa)","Cengkareng","Jakarta Barat",436,"m",23,1
1,"Kali Apuran Atas Jembatan Puspa Raya ( Jln. Nusa Indah Timur)","Cengkareng","Jakarta Barat",600,"m",23,1
1,"PHB Jln. Raya Pedongkelan Rw. 09","Cengkareng","Jakarta Barat",868,"m",23,1
1,"PHB Kapuk Bongkaran Jln PHB Cengkareng Indah","Cengkareng","Jakarta Barat",1000,"m",23,3
1,"PHB Budha Tzuchi Jln Boulevard II","Cengkareng","Jakarta Barat",1100,"m",23,12
1,"PHB Rusun Bumi Cengkareng Indah Jln. Rusun BCI Raya","Cengkareng","Jakarta Barat",300,"m",23,1
1,"PHB RSUD Cengkareng Jln. Gunung Merapi","Cengkareng","Jakarta Barat",500,"m",23,12
1,"PHB Perumnas Cengkareng Jln Gunung Galunggung Raya","Cengkareng","Jakarta Barat",570,"m",23,1
1,"Kali PHB Metro (Jl. Kayu Besar. Depan Green Lake City Resident)","Cengkareng","Jakarta Barat",900,"m",23,1
1,"PHB Kayu Besar Jln. Kapuk Raya Cengkareng","Cengkareng","Jakarta Barat",800,"m",23,1
1,"Kali PHB Kapuk Raya Jln. Kapuk Raya Rw 011","Cengkareng","Jakarta Barat",700,"m",23,1
1,"Kali PHB Mesjid Al Munawaroh Jln. Kapuk Raya Rw 03","Cengkareng","Jakarta Barat",700,"m",23,1
1,"PHB Kelurahan Kapuk Jln. Kapuk Raya","Cengkareng","Jakarta Barat",400,"m",23,1
1,"PHB Peternakan Masjid Jln. Perternakan Raya","Cengkareng","Jakarta Barat",1200,"m",23,2
1,"Kali Apuran Bawah (Jln. Jagal)","Cengkareng","Jakarta Barat",550,"m",23,12
1,"Kali Apuran Atas Bawah Pintu Air Kapuk Pulo Jln. Baru Kapuk pulo Rt 09/10","Cengkareng","Jakarta Barat",500,"m",23,1
1,"Kali Apuran Atas Jembatan Chandra Jln. Baru Kapuk Pulo Rt 05 Rw 10","Cengkareng","Jakarta Barat",550,"m",23,12
1,"Kali Apuran Bawah Jembatan Gg. Pacul Jln. Mangga Ubi Rw. 07","Cengkareng","Jakarta Barat",550,"m",23,1
1,"Kali Apuran Bawah Jembatan Pergudangan Jln. Baru Kapuk Pulo Raya","Cengkareng","Jakarta Barat",550,"m",23,1
1,"PHB Peternakan 2. Jl Mangga Ubi","Cengkareng","Jakarta Barat",650,"m",23,12
1,"PHB Jagal Peternakan Jl. Peternakan Raya","Cengkareng","Jakarta Barat",1000,"m",23,2
1,"Kali Baru Barat Simatupang","Jagakarsa","Jakarta Selatan",1200,"m",23,1
1,"Aliran Kali Baru Barat IISIP Lenteng Agung","Jagakarsa","Jakarta Selatan",1500,"m",23,1
1,"Aliran Kali Baru Barat Jln. Joe","Jagakarsa","Jakarta Selatan",1000,"m",23,12
1,"Saluran PHB Lenteng Agung","Jagakarsa","Jakarta Selatan",1500,"m",23,7.12
1,"Saluran PHB Tanjung Barat","Jagakarsa","Jakarta Selatan",1000,"m",23,1
1,"Saluran PHB Joe Jln. Nangka","Jagakarsa","Jakarta Selatan",1500,"m",23,7.12
1,"Kali Baru Barat Pintu Pitung Babakan","Jagakarsa","Jakarta Selatan",1000,"m",23,0
1,"Aliran Kali Krukut Jln. Aselih","Jagakarsa","Jakarta Selatan",1500,"m",23,0
1,"Saluran PHB Setu Babakan Bawah","Jagakarsa","Jakarta Selatan",1200,"m",23,7.12
1,"Saluran PHB Teladan","Jagakarsa","Jakarta Selatan",1200,"m",23,7.12
1,"Saluran PHB PGRI","Jagakarsa","Jakarta Selatan",978,"m",23,0
1,"Saluran PHB Mujair","Pasar Minggu","Jakarta Selatan",1500,"m",23,4.48
1,"Saluran PHB Poltangan Pejaten Timur","Pasar Minggu","Jakarta Selatan",1501,"m",23,4.48
1,"Kali Pulo TB. Simatupang - Jembatan Warung Buncit Ketapang","Pasar Minggu","Jakarta Selatan",898,"m",23,0
1,"Saluran PHB Karang Pola Jati Padang 1","Pasar Minggu","Jakarta Selatan",1593,"m",23,7.12
1,"Kali Pulo Warung Buncit Ketapang -Kompleks Buncit Amil","Pasar Minggu","Jakarta Selatan",1000,"m",23,7.12
1,"Saluran PHB RSUD Pasar Minggu","Pasar Minggu","Jakarta Selatan",500,"m",23,0
1,"Danau Poncol BPP Pertanian - Kelurahan Ragunan","Pasar Minggu","Jakarta Selatan",1000,"m",23,0
1,"Kali Ciliwung RW 07 Kalibata Indah","Pancoran","Jakarta Selatan",1000,"m",23,0
1,"Saluran PHB Jln. Asem Kali Bata Timur","Pancoran","Jakarta Selatan",1000,"m",23,12
1,"Danau Taman Makam Pahlawan Kalibata","Pancoran","Jakarta Selatan",500,"m",23,0
1,"Kali Bata TMP STEKPI - MT. Haryono","Pancoran","Jakarta Selatan",1000,"m",23,0
1,"Saluran PHB Puskesmas Duren Tiga","Pancoran","Jakarta Selatan",500,"m",23,12
1,"Kali Baru Barat Potlot Jln. Pensil","Pancoran","Jakarta Selatan",1500,"m",23,12
1,"Kali Baru Barat Potlot - Komplek Garuda","Pancoran","Jakarta Selatan",1500,"m",23,12
1,"Kali Baru Barat MBAU Pancoran - Hotel Kaisar","Pancoran","Jakarta Selatan",1000,"m",23,0
1,"Saluran PHB Pancoran Timur","Pancoran","Jakarta Selatan",1000,"m",23,12
1,"Saluran PHB Pancoran Timur Liga Mas","Pancoran","Jakarta Selatan",1000,"m",23,12
1,"Kali Cideng Gatot Subroto","Pancoran","Jakarta Selatan",500,"m",23,12
1,"Kali Cideng PMI Gatot Subroto","Pancoran","Jakarta Selatan",1000,"m",23,0
1,"Saluran PHB Minyak","Pancoran","Jakarta Selatan",500,"m",23,12
1,"Saluran PHB Pancoran Barat","Pancoran","Jakarta Selatan",500,"m",23,12
1,"Ciliwung MT. Haryono (Indo Mobil - Kebon Baru Jln F )","Tebet","Jakarta Selatan",1000,"m",23,0
1,"Ciliwung MT. Haryono (Kebon Baru Jln F - Kampung Melayu)","Tebet","Jakarta Selatan",1000,"m",23,0
1,"Ciliwung Kampung Melayu Tongtek","Tebet","Jakarta Selatan",1000,"m",23,12
1,"Ciliwung Tongtek Pintu Air Manggarai","Tebet","Jakarta Selatan",1000,"m",23,12
1,"Saluran PHB Asem Baris Raya","Tebet","Jakarta Selatan",1000,"m",23,0
1,"Saluran PHB Taman Honda","Tebet","Jakarta Selatan",1500,"m",23,7.12
1,"Saluran Kalibata Rusun Berlian - Jembatan Syafei","Tebet","Jakarta Selatan",1000,"m",23,0
1,"Saluran Kalibata Jl. Menara Air - Magesen - Manggarai","Tebet","Jakarta Selatan",1000,"m",23,0
1,"Saluran Kalibata Jl. Magesen - KAlI CIlIWUNG BKB","Tebet","Jakarta Selatan",1000,"m",23,0
1,"Saluran PHB PAl Batu ( Pasar Pedok - TPU Mendal )","Tebet","Jakarta Selatan",1500,"m",23,0
1,"Saluran PHB Rawa Bilal GElAEl- SMK 32","Tebet","Jakarta Selatan",1000,"m",23,0
1,"Saluran PHB Rawa Bilal SMK 32- Telkom","Tebet","Jakarta Selatan",1000,"m",23,0
1,"Saluran PHB Rawa Bilal Telkom lap. Rose","Tebet","Jakarta Selatan",1500,"m",23,0
1,"Saluran PHB Sawo Kecik ( Stasiun Tebet-lap. Ros )","Tebet","Jakarta Selatan",1500,"m",23,0
1,"Saluran PHB Bukit Duri Tanjakan ( Jl. Bukit Duri - SMA 8 )","Tebet","Jakarta Selatan",1500,"m",23,0
1,"Saluran PHB Rawa Panjang 1","Setiabudi","Jakarta Selatan",500,"m",23,0
1,"Saluran PHB Rawa Panjang 2","Setiabudi","Jakarta Selatan",500,"m",23,1
1,"Kali Krukut (Jembatan BPJS Gatot Subroto - Jembatan Sudirman)","Setiabudi","Jakarta Selatan",800,"m",23,12
1,"Saluran PHB BPJS","Setiabudi","Jakarta Selatan",500,"m",23,12
1,"Kali Krukut (Karet- Jembatan Sudirman)","Setiabudi","Jakarta Selatan",1600,"m",23,12
1,"Kali Cideng Medistra Jembatan (Mt. Haryono Medistra - Jembatan BPLHD)","Setiabudi","Jakarta Selatan",400,"m",23,3
1,"Kali Cideng Casablanca (Jembatan Casablanca - Jembatan Episentrum)","Setiabudi","Jakarta Selatan",300,"m",23,1
1,"Saluran PHB Menteng Pulo","Setiabudi","Jakarta Selatan",700,"m",23,12
1,"Kali Cideng Episentrum (Jembatan Episentrum - Jembatan Imperium)","Setiabudi","Jakarta Selatan",500,"m",23,2
1,"Kali Cideng Imperium(Jembatan Imperium- Kali BKB)","Setiabudi","Jakarta Selatan",400,"m",23,2
1,"Kali Mampang Pondok Karya - Jembatan Tendean","Mampang Prapatan","Jakarta Selatan",500,"m",23,12
1,"Saluran PHB Pondok Jaya","Mampang Prapatan","Jakarta Selatan",1201,"m",23,12
1,"Saluran PHB Pondok Bangka","Mampang Prapatan","Jakarta Selatan",500,"m",23,12
1,"Kali Mampang Buncit 12- Pondok Jaya","Mampang Prapatan","Jakarta Selatan",1000,"m",23,1
1,"Kali Mampang Jalan Raya Kapten Tandean - Jalan Poncol 3","Mampang Prapatan","Jakarta Selatan",1000,"m",23,1
1,"Kali Mampang Jalan Poncol 3 - Jalan Poncol 2","Mampang Prapatan","Jakarta Selatan",1500,"m",23,1
1,"Saluran PHB Kuningan Barat","Mampang Prapatan","Jakarta Selatan",1000,"m",23,12
1,"Saluran PHB Kamang Timur XI","Mampang Prapatan","Jakarta Selatan",1000,"m",23,12
1,"Kali Mampang Buncit Raya - Kemang Timur XI","Mampang Prapatan","Jakarta Selatan",1000,"m",23,12
1,"Kali Mampang V - Jembatan Sumbangsih","Mampang Prapatan","Jakarta Selatan",1000,"m",23,0
1,"Kali Mampang. Jembatan Sumbangsih-Buncit 12","Mampang Prapatan","Jakarta Selatan",500,"m",23,0
1,"Kali Krukut Kemang Raya - kintamani","Mampang Prapatan","Jakarta Selatan",500,"m",23,0
1,"Kali Krukut Jembatan Petogogan - Jembatan Tendean Hotel Neo","Mampang Prapatan","Jakarta Selatan",500,"m",23,0
1,"Saluran PHB Bungur","Mampang Prapatan","Jakarta Selatan",500,"m",23,12
1,"Saluran PHB Kemang Timur Dalam V - Hero","Mampang Prapatan","Jakarta Selatan",500,"m",23,12
1,"Saluran PHB Kemang Utara","Mampang Prapatan","Jakarta Selatan",500,"m",23,12
1,"Saluran PHB Tegal Parang Selatan","Mampang Prapatan","Jakarta Selatan",850,"m",23,12
1,"Saluran PHB Tegal Parang Utara","Mampang Prapatan","Jakarta Selatan",1071,"m",23,12
1,"Kali Cideng Gg. Citra - Masjid At-Taubah","Mampang Prapatan","Jakarta Selatan",500,"m",23,12
1,"Kali Krukut (Margasatwa)","Cilandak","Jakarta Selatan",1300,"m",23,0
1,"Kali Krukut PAM Jaya","Cilandak","Jakarta Selatan",1600,"m",23,0
1,"Kali Grogol ( HANKAM )","Cilandak","Jakarta Selatan",1000,"m",23,0
1,"Kali Grogol (Jl. Lebak Bulus 3)","Cilandak","Jakarta Selatan",1000,"m",23,0
1,"Kali Pesanggrahan (SMU Charitas)","Cilandak","Jakarta Selatan",500,"m",23,12
1,"Kali Pesanggrahan (Bukit Pratama - Ir. H. Juanda)","Cilandak","Jakarta Selatan",500,"m",23,12
1,"Saluran PHB Pangkalan Jati","Cilandak","Jakarta Selatan",1600,"m",23,12
1,"Saluran PHB Pelita","Cilandak","Jakarta Selatan",1600,"m",23,12
1,"Saluran PHB Asem","Cilandak","Jakarta Selatan",700,"m",23,12
1,"Saluran PHB Gunung Balong","Cilandak","Jakarta Selatan",500,"m",23,12
1,"Saluran PHB Adhiyaksa","Cilandak","Jakarta Selatan",600,"m",23,12
1,"Saluran PHB Pertanian","Cilandak","Jakarta Selatan",600,"m",23,12
1,"Saluran PHB Karang Tengah","Cilandak","Jakarta Selatan",500,"m",23,12
1,"Saluran PHB Poncol","Cilandak","Jakarta Selatan",800,"m",23,12
1,"Saluran PHB Pom Bensin BDN","Cilandak","Jakarta Selatan",500,"m",23,12
1,"Kali grogol jl KY. Safii Madzumi","Kebayoran Baru","Jakarta Selatan",1000,"m",23,12
1,"Saluran PHB Jl. Kerinci","Kebayoran Baru","Jakarta Selatan",1000,"m",23,12
1,"Kali jelawe jl Hang Jebat","Kebayoran Baru","Jakarta Selatan",1000,"m",23,12
1,"Saluran PHB Asem","Kebayoran Baru","Jakarta Selatan",1000,"m",23,12
1,"Saluran PHB Darmawangsa IV","Kebayoran Baru","Jakarta Selatan",1500,"m",23,12
1,"Kali Krukut ( Jl. Kebalen 7 - Jl Gatot Subroto)","Kebayoran Baru","Jakarta Selatan",1000,"m",23,0
1,"Kali Krukut ( Jl. Tendean - Jl Kebalen 7)","Kebayoran Baru","Jakarta Selatan",1000,"m",23,12
1,"Saluran PHB Polo Bangkeng","Kebayoran Baru","Jakarta Selatan",1000,"m",23,12
1,"Saluran PHB Ciragil","Kebayoran Baru","Jakarta Selatan",1000,"m",23,12
1,"Kali Grogol Jl.Tamara-Jl.Jamblang","Kebayoran Baru","Jakarta Selatan",1500,"m",23,0
1,"Kali Krukut Lippo Mall Kemang Cipete Utara","Kebayoran Baru","Jakarta Selatan",1000,"m",23,0
